time	I(R5)
Step Information: R=1  (Step: 1/11)
9.410720576760108e-01	1.245232e-02
9.420720576760108e-01	1.250279e-02
9.430720576760108e-01	1.254708e-02
9.440720576760108e-01	1.258580e-02
9.450720576760108e-01	1.261826e-02
9.460720576760108e-01	1.264507e-02
9.470720576760108e-01	1.266557e-02
9.480720576760108e-01	1.268038e-02
9.490720576760108e-01	1.268883e-02
9.500720576760108e-01	1.269158e-02
9.510720576760108e-01	1.268796e-02
9.520720576760108e-01	1.267864e-02
9.530720576760108e-01	1.266296e-02
9.540720576760108e-01	1.264160e-02
9.550720576760108e-01	1.261392e-02
9.560720576760108e-01	1.258061e-02
9.570720576760108e-01	1.254104e-02
9.580720576760108e-01	1.249590e-02
9.590720576760108e-01	1.244459e-02
9.600720576760108e-01	1.238781e-02
9.610720576760108e-01	1.232496e-02
9.620720576760108e-01	1.225675e-02
9.630720576760108e-01	1.218261e-02
9.640720576760108e-01	1.210323e-02
9.650720576760108e-01	1.201808e-02
9.660720576760108e-01	1.192787e-02
9.670720576760108e-01	1.183209e-02
9.680720576760108e-01	1.173147e-02
9.690720576760108e-01	1.162550e-02
9.700720576760108e-01	1.151490e-02
9.710720576760108e-01	1.139916e-02
9.720720576760108e-01	1.127903e-02
9.730720576760108e-01	1.115401e-02
9.740720576760108e-01	1.102484e-02
9.750720576760108e-01	1.089104e-02
9.760720576760108e-01	1.075336e-02
9.770720576760108e-01	1.061133e-02
9.780720576760108e-01	1.046570e-02
9.790720576760108e-01	1.031601e-02
9.810720576760108e-01	1.000625e-02
9.830720576760108e-01	9.683297e-03
9.850720576760108e-01	9.348434e-03
9.870720576760108e-01	9.002988e-03
9.880720576760108e-01	8.826850e-03
9.890720576760108e-01	8.659091e-03
9.900720576760108e-01	8.524994e-03
9.910720576760108e-01	8.427948e-03
9.920720576760108e-01	8.371743e-03
9.930720576760108e-01	8.354786e-03
9.966658076760109e-01	8.298794e-03
9.967283076760108e-01	8.221384e-03
9.979386098010421e-01	5.182890e-03
9.989386098010421e-01	2.670359e-03
9.999386098010421e-01	1.600256e-04
1.000000000000000e+00	3.468877e-06
Step Information: R=900.1  (Step: 10/11)
0.000000000000000e+00	-1.041400e-20
6.399999818995639e-08	-9.137526e-10
1.279999963799128e-07	-2.784960e-09
2.559999927598255e-07	-1.533369e-08
5.119999855196511e-07	-9.097894e-08
1.023999971039302e-06	-4.462955e-07
2.047999942078604e-06	-1.766496e-06
4.095999884157209e-06	-5.751779e-06
8.191999768314417e-06	-1.555936e-05
1.519429163989370e-04	-3.768641e-04
2.994507865234673e-04	-7.475751e-04
5.944665267725278e-04	-1.488947e-03
1.184498007270649e-03	-2.971237e-03
2.184498007270649e-03	-5.480875e-03
3.184498007270649e-03	-7.534099e-03
6.974877705504963e-03	-7.569052e-03
7.974877705504963e-03	-7.596313e-03
8.974877705504963e-03	-7.668025e-03
9.974877705504964e-03	-7.778837e-03
1.097487770550496e-02	-7.927429e-03
1.397487770550497e-02	-8.453457e-03
1.597487770550497e-02	-8.794169e-03
1.797487770550497e-02	-9.123548e-03
1.997487770550497e-02	-9.440286e-03
2.097487770550497e-02	-9.593944e-03
2.197487770550497e-02	-9.743121e-03
2.297487770550498e-02	-9.889361e-03
2.397487770550498e-02	-1.003084e-02
2.497487770550498e-02	-1.016908e-02
2.597487770550498e-02	-1.030229e-02
2.697487770550498e-02	-1.043197e-02
2.797487770550498e-02	-1.055638e-02
2.897487770550498e-02	-1.067697e-02
2.997487770550498e-02	-1.079204e-02
3.097487770550498e-02	-1.090300e-02
3.197487770550498e-02	-1.100818e-02
3.297487770550498e-02	-1.110904e-02
3.397487770550498e-02	-1.120394e-02
3.497487770550498e-02	-1.129430e-02
3.597487770550498e-02	-1.137854e-02
3.697487770550498e-02	-1.145806e-02
3.797487770550498e-02	-1.153130e-02
3.897487770550499e-02	-1.159968e-02
3.997487770550499e-02	-1.166164e-02
4.097487770550499e-02	-1.171860e-02
4.197487770550499e-02	-1.176904e-02
4.297487770550499e-02	-1.181436e-02
4.397487770550499e-02	-1.185307e-02
4.497487770550499e-02	-1.188659e-02
4.597487770550499e-02	-1.191342e-02
4.697487770550499e-02	-1.193500e-02
4.797487770550499e-02	-1.194985e-02
4.897487770550499e-02	-1.195940e-02
4.997487770550500e-02	-1.196221e-02
5.097487770550500e-02	-1.195971e-02
5.197487770550500e-02	-1.195046e-02
5.297487770550500e-02	-1.193590e-02
5.397487770550500e-02	-1.191464e-02
5.497487770550500e-02	-1.188810e-02
5.597487770550500e-02	-1.185489e-02
5.697487770550500e-02	-1.181646e-02
5.797487770550500e-02	-1.177144e-02
5.897487770550500e-02	-1.172129e-02
5.997487770550500e-02	-1.166463e-02
6.097487770550501e-02	-1.160294e-02
6.197487770550501e-02	-1.153486e-02
6.297487770550500e-02	-1.146189e-02
6.397487770550500e-02	-1.138265e-02
6.497487770550500e-02	-1.129868e-02
6.597487770550500e-02	-1.120859e-02
6.697487770550500e-02	-1.111394e-02
6.797487770550500e-02	-1.101336e-02
6.897487770550501e-02	-1.090841e-02
6.997487770550501e-02	-1.079772e-02
7.097487770550501e-02	-1.068288e-02
7.197487770550501e-02	-1.056254e-02
7.297487770550501e-02	-1.043834e-02
7.397487770550501e-02	-1.030891e-02
7.497487770550501e-02	-1.017588e-02
7.597487770550501e-02	-1.003788e-02
7.697487770550501e-02	-9.896569e-03
7.797487770550501e-02	-9.750556e-03
7.897487770550501e-02	-9.601531e-03
7.997487770550502e-02	-9.448088e-03
8.197487770550502e-02	-9.131685e-03
8.397487770550502e-02	-8.802610e-03
8.597487770550502e-02	-8.462168e-03
8.897487770550502e-02	-7.933577e-03
8.997487770550502e-02	-7.785447e-03
9.097487770550503e-02	-7.672670e-03
9.197487770550503e-02	-7.598902e-03
9.297487770550503e-02	-7.569440e-03
9.700166899295014e-02	-7.513422e-03
9.705525156784035e-02	-7.411474e-03
9.711279717409947e-02	-7.244258e-03
9.818097506208243e-02	-4.570207e-03
9.890248812045938e-02	-2.766665e-03
9.990248812045938e-02	-2.462053e-04
1.009024881204594e-01	2.259022e-03
1.019024881204594e-01	4.777373e-03
1.029024881204594e-01	7.275770e-03
1.034285680788486e-01	7.539361e-03
1.061619775671442e-01	7.562236e-03
1.071619775671442e-01	7.570548e-03
1.081619775671442e-01	7.606748e-03
1.091619775671442e-01	7.685593e-03
1.101619775671442e-01	7.804145e-03
1.111619775671442e-01	7.958683e-03
1.131619775671442e-01	8.312223e-03
1.151619775671442e-01	8.657156e-03
1.171619775671442e-01	8.991298e-03
1.191619775671442e-01	9.313327e-03
1.201619775671442e-01	9.469481e-03
1.211619775671442e-01	9.621961e-03
1.221619775671442e-01	9.770946e-03
1.231619775671442e-01	9.915966e-03
1.241619775671442e-01	1.005719e-02
1.251619775671442e-01	1.019416e-02
1.261619775671442e-01	1.032705e-02
1.271619775671442e-01	1.045543e-02
1.281619775671442e-01	1.057945e-02
1.291619775671442e-01	1.069871e-02
1.301619775671442e-01	1.081332e-02
1.311619775671442e-01	1.092291e-02
1.321619775671442e-01	1.102759e-02
1.331619775671442e-01	1.112704e-02
1.341619775671442e-01	1.122140e-02
1.351619775671442e-01	1.131033e-02
1.361619775671442e-01	1.139398e-02
1.371619775671442e-01	1.147205e-02
1.381619775671442e-01	1.154467e-02
1.391619775671442e-01	1.161157e-02
1.401619775671442e-01	1.167288e-02
1.411619775671442e-01	1.172834e-02
1.421619775671442e-01	1.177810e-02
1.431619775671442e-01	1.182192e-02
1.441619775671442e-01	1.185993e-02
1.451619775671442e-01	1.189193e-02
1.461619775671442e-01	1.191805e-02
1.471619775671442e-01	1.193810e-02
1.481619775671442e-01	1.195223e-02
1.491619775671442e-01	1.196025e-02
1.501619775671443e-01	1.196233e-02
1.511619775671443e-01	1.195830e-02
1.521619775671443e-01	1.194832e-02
1.531619775671443e-01	1.193225e-02
1.541619775671443e-01	1.191026e-02
1.551619775671443e-01	1.188220e-02
1.561619775671443e-01	1.184828e-02
1.571619775671443e-01	1.180835e-02
1.581619775671443e-01	1.176263e-02
1.591619775671443e-01	1.171099e-02
1.601619775671443e-01	1.165365e-02
1.611619775671443e-01	1.159050e-02
1.621619775671443e-01	1.152177e-02
1.631619775671443e-01	1.144735e-02
1.641619775671443e-01	1.136749e-02
1.651619775671443e-01	1.128209e-02
1.661619775671443e-01	1.119142e-02
1.671619775671443e-01	1.109538e-02
1.681619775671443e-01	1.099425e-02
1.691619775671443e-01	1.088794e-02
1.701619775671443e-01	1.077674e-02
1.711619775671443e-01	1.066058e-02
1.721619775671443e-01	1.053979e-02
1.731619775671443e-01	1.041431e-02
1.741619775671443e-01	1.028449e-02
1.751619775671443e-01	1.015023e-02
1.761619775671443e-01	1.001190e-02
1.771619775671443e-01	9.869395e-03
1.781619775671443e-01	9.723108e-03
1.791619775671443e-01	9.572939e-03
1.801619775671443e-01	9.419289e-03
1.821619775671443e-01	9.101653e-03
1.841619775671443e-01	8.771463e-03
1.861619775671443e-01	8.430032e-03
1.881619775671443e-01	8.078711e-03
1.891619775671443e-01	7.904822e-03
1.901619775671443e-01	7.761650e-03
1.911619775671443e-01	7.655537e-03
1.921619775671443e-01	7.590187e-03
1.931619775671443e-01	7.567619e-03
1.961619775671443e-01	7.543297e-03
1.971619775671443e-01	7.123454e-03
1.977675138473768e-01	5.610888e-03
1.983427474721130e-01	4.168431e-03
1.993427474721130e-01	1.656476e-03
2.003427474721130e-01	-8.561445e-04
2.013427474721130e-01	-3.368882e-03
2.023427474721130e-01	-5.877363e-03
2.033427474721130e-01	-7.538237e-03
2.067163611306977e-01	-7.566541e-03
2.077163611306977e-01	-7.585243e-03
2.087163611306977e-01	-7.645255e-03
2.097163611306977e-01	-7.746777e-03
2.107163611306977e-01	-7.885428e-03
2.117163611306977e-01	-8.057120e-03
2.137163611306977e-01	-8.409012e-03
2.157163611306977e-01	-8.751083e-03
2.177163611306977e-01	-9.081992e-03
2.197163611306977e-01	-9.400429e-03
2.207163611306977e-01	-9.554349e-03
2.217163611306977e-01	-9.705123e-03
2.227163611306977e-01	-9.851717e-03
2.237163611306977e-01	-9.994848e-03
2.247163611306977e-01	-1.013354e-02
2.257163611306977e-01	-1.026847e-02
2.267163611306977e-01	-1.039867e-02
2.277163611306977e-01	-1.052485e-02
2.287163611306977e-01	-1.064605e-02
2.297163611306977e-01	-1.076295e-02
2.307163611306977e-01	-1.087459e-02
2.317163611306977e-01	-1.098167e-02
2.327163611306977e-01	-1.108327e-02
2.337163611306977e-01	-1.118010e-02
2.347163611306977e-01	-1.127127e-02
2.357163611306977e-01	-1.135747e-02
2.367163611306977e-01	-1.143785e-02
2.377163611306977e-01	-1.151309e-02
2.387163611306977e-01	-1.158236e-02
2.397163611306977e-01	-1.164635e-02
2.407163611306977e-01	-1.170425e-02
2.417163611306977e-01	-1.175674e-02
2.427163611306977e-01	-1.180303e-02
2.437163611306978e-01	-1.184381e-02
2.447163611306978e-01	-1.187832e-02
2.457163611306978e-01	-1.190724e-02
2.467163611306978e-01	-1.192982e-02
2.477163611306978e-01	-1.194676e-02
2.487163611306978e-01	-1.195733e-02
2.497163611306978e-01	-1.196224e-02
2.507163611306977e-01	-1.196075e-02
2.517163611306977e-01	-1.195360e-02
2.527163611306977e-01	-1.194007e-02
2.537163611306977e-01	-1.192088e-02
2.547163611306977e-01	-1.189535e-02
2.557163611306977e-01	-1.186422e-02
2.567163611306977e-01	-1.182679e-02
2.577163611306977e-01	-1.178382e-02
2.587163611306977e-01	-1.173463e-02
2.597163611306977e-01	-1.168000e-02
2.607163611306977e-01	-1.161926e-02
2.617163611306977e-01	-1.155318e-02
2.627163611306977e-01	-1.148111e-02
2.637163611306977e-01	-1.140384e-02
2.647163611306977e-01	-1.132073e-02
2.657163611306977e-01	-1.123257e-02
2.667163611306977e-01	-1.113873e-02
2.677163611306977e-01	-1.104004e-02
2.687163611306977e-01	-1.093584e-02
2.697163611306977e-01	-1.082699e-02
2.707163611306977e-01	-1.071284e-02
2.717163611306977e-01	-1.059428e-02
2.727163611306977e-01	-1.047069e-02
2.737163611306977e-01	-1.034298e-02
2.747163611306978e-01	-1.021049e-02
2.757163611306978e-01	-1.007414e-02
2.767163611306978e-01	-9.933292e-03
2.777163611306978e-01	-9.788864e-03
2.787163611306978e-01	-9.640216e-03
2.797163611306978e-01	-9.488291e-03
2.807163611306978e-01	-9.332439e-03
2.827163611306978e-01	-9.011189e-03
2.847163611306978e-01	-8.677747e-03
2.867163611306978e-01	-8.333433e-03
2.887163611306978e-01	-7.979610e-03
2.897163611306978e-01	-7.821150e-03
2.907163611306978e-01	-7.697900e-03
2.917163611306978e-01	-7.614197e-03
2.927163611306978e-01	-7.572463e-03
2.937163611306978e-01	-7.563290e-03
2.968413611306978e-01	-7.533298e-03
2.970913611306977e-01	-7.309244e-03
2.979366971059166e-01	-5.183301e-03
2.984729825029360e-01	-3.844855e-03
2.994729825029360e-01	-1.325923e-03
3.004729825029360e-01	1.180156e-03
3.014729825029360e-01	3.699122e-03
3.024729825029360e-01	6.200529e-03
3.034729825029360e-01	7.540005e-03
3.069170432693310e-01	7.568253e-03
3.079170432693310e-01	7.593813e-03
3.089170432693310e-01	7.662470e-03
3.099170432693310e-01	7.771670e-03
3.109170432693310e-01	7.917620e-03
3.139170432693310e-01	8.443740e-03
3.159170432693310e-01	8.784755e-03
3.179170432693310e-01	9.114476e-03
3.199170432693310e-01	9.431593e-03
3.209170432693310e-01	9.584904e-03
3.219170432693310e-01	9.734843e-03
3.229170432693310e-01	9.880762e-03
3.239170432693310e-01	1.002301e-02
3.249170432693310e-01	1.016095e-02
3.259170432693310e-01	1.029495e-02
3.269170432693310e-01	1.042435e-02
3.279170432693310e-01	1.054955e-02
3.289170432693310e-01	1.066989e-02
3.299170432693310e-01	1.078575e-02
3.309170432693310e-01	1.089648e-02
3.319170432693310e-01	1.100247e-02
3.329170432693310e-01	1.110311e-02
3.339170432693310e-01	1.119882e-02
3.349170432693310e-01	1.128899e-02
3.359170432693310e-01	1.137404e-02
3.369170432693310e-01	1.145338e-02
3.379170432693310e-01	1.152745e-02
3.389170432693310e-01	1.159565e-02
3.399170432693310e-01	1.165844e-02
3.409170432693310e-01	1.171524e-02
3.419170432693310e-01	1.176651e-02
3.429170432693310e-01	1.181167e-02
3.439170432693310e-01	1.185122e-02
3.449170432693310e-01	1.188459e-02
3.459170432693310e-01	1.191226e-02
3.469170432693310e-01	1.193369e-02
3.479170432693310e-01	1.194938e-02
3.489170432693310e-01	1.195879e-02
3.499170432693310e-01	1.196244e-02
3.509170432693310e-01	1.195979e-02
3.519170432693310e-01	1.195138e-02
3.529170432693310e-01	1.193669e-02
3.539170432693310e-01	1.191625e-02
3.549170432693310e-01	1.188957e-02
3.559170432693310e-01	1.185719e-02
3.569170432693310e-01	1.181862e-02
3.579170432693310e-01	1.177443e-02
3.589170432693310e-01	1.172412e-02
3.599170432693310e-01	1.166828e-02
3.609170432693311e-01	1.160644e-02
3.619170432693311e-01	1.153918e-02
3.629170432693311e-01	1.146603e-02
3.639170432693311e-01	1.138761e-02
3.649170432693311e-01	1.130345e-02
3.659170432693311e-01	1.121417e-02
3.669170432693311e-01	1.111933e-02
3.679170432693311e-01	1.101955e-02
3.689170432693311e-01	1.091439e-02
3.699170432693311e-01	1.080448e-02
3.709170432693311e-01	1.068942e-02
3.719170432693311e-01	1.056986e-02
3.729170432693311e-01	1.044542e-02
3.739170432693311e-01	1.031674e-02
3.749170432693311e-01	1.018346e-02
3.759170432693311e-01	1.004621e-02
3.769170432693311e-01	9.904617e-03
3.779170432693311e-01	9.759340e-03
3.789170432693311e-01	9.610014e-03
3.799170432693311e-01	9.457295e-03
3.809170432693311e-01	9.300831e-03
3.829170432693311e-01	8.978302e-03
3.849170432693311e-01	8.643711e-03
3.869170432693311e-01	8.298383e-03
3.889170432693311e-01	7.943685e-03
3.899170432693311e-01	7.793433e-03
3.909170432693311e-01	7.677871e-03
3.919170432693311e-01	7.602294e-03
3.929170432693311e-01	7.569630e-03
3.939170432693311e-01	7.561590e-03
3.969900559045600e-01	7.517048e-03
3.971360811750178e-01	7.204476e-03
3.972589441717754e-01	6.874610e-03
3.973751230259598e-01	6.604462e-03
3.975469098399499e-01	6.154419e-03
3.977532169821155e-01	5.656252e-03
3.980377400548067e-01	4.924452e-03
3.984774624838531e-01	3.838927e-03
3.991847241009540e-01	2.044973e-03
4.001847241009540e-01	-4.505240e-04
4.011847241009540e-01	-2.980459e-03
4.021847241009540e-01	-5.472850e-03
4.031847241009540e-01	-7.534383e-03
4.069310793433064e-01	-7.568452e-03
4.079310793433064e-01	-7.594399e-03
4.089310793433064e-01	-7.663816e-03
4.099310793433064e-01	-7.773385e-03
4.109310793433064e-01	-7.920005e-03
4.139310793433064e-01	-8.446082e-03
4.159310793433064e-01	-8.787018e-03
4.179310793433064e-01	-9.116651e-03
4.199310793433064e-01	-9.433673e-03
4.209310793433064e-01	-9.587131e-03
4.219310793433064e-01	-9.736819e-03
4.229310793433064e-01	-9.882886e-03
4.239310793433064e-01	-1.002488e-02
4.249310793433064e-01	-1.016297e-02
4.259310793433064e-01	-1.029669e-02
4.269310793433064e-01	-1.042625e-02
4.279310793433064e-01	-1.055116e-02
4.289310793433064e-01	-1.067166e-02
4.299310793433064e-01	-1.078723e-02
4.309310793433064e-01	-1.089811e-02
4.319310793433064e-01	-1.100381e-02
4.329310793433064e-01	-1.110460e-02
4.339310793433064e-01	-1.120001e-02
4.349310793433064e-01	-1.129033e-02
4.359310793433064e-01	-1.137508e-02
4.369310793433064e-01	-1.145458e-02
4.379310793433064e-01	-1.152833e-02
4.389310793433064e-01	-1.159669e-02
4.399310793433064e-01	-1.165916e-02
4.409310793433064e-01	-1.171611e-02
4.419310793433064e-01	-1.176706e-02
4.429310793433064e-01	-1.181239e-02
4.439310793433064e-01	-1.185162e-02
4.449310793433064e-01	-1.188513e-02
4.459310793433064e-01	-1.191248e-02
4.469310793433064e-01	-1.193407e-02
4.479310793433064e-01	-1.194944e-02
4.489310793433064e-01	-1.195900e-02
4.499310793433065e-01	-1.196232e-02
4.509310793433065e-01	-1.195983e-02
4.519310793433065e-01	-1.195110e-02
4.529310793433065e-01	-1.193656e-02
4.539310793433065e-01	-1.191580e-02
4.549310793433065e-01	-1.188928e-02
4.559310793433065e-01	-1.185657e-02
4.569310793433065e-01	-1.181816e-02
4.579310793433065e-01	-1.177364e-02
4.589310793433065e-01	-1.172350e-02
4.599310793433065e-01	-1.166734e-02
4.609310793433065e-01	-1.160565e-02
4.619310793433065e-01	-1.153807e-02
4.629310793433065e-01	-1.146509e-02
4.639310793433065e-01	-1.138635e-02
4.649310793433065e-01	-1.130235e-02
4.659310793433065e-01	-1.121276e-02
4.669310793433065e-01	-1.111808e-02
4.679310793433065e-01	-1.101799e-02
4.689310793433065e-01	-1.091300e-02
4.699310793433065e-01	-1.080279e-02
4.709310793433065e-01	-1.068789e-02
4.719310793433065e-01	-1.056803e-02
4.729310793433065e-01	-1.044375e-02
4.739310793433065e-01	-1.031479e-02
4.749310793433065e-01	-1.018167e-02
4.759310793433065e-01	-1.004414e-02
4.769310793433065e-01	-9.902712e-03
4.779310793433065e-01	-9.757163e-03
4.789310793433065e-01	-9.608001e-03
4.799310793433065e-01	-9.455018e-03
4.819310793433065e-01	-9.138912e-03
4.839310793433065e-01	-8.810106e-03
4.859310793433065e-01	-8.469904e-03
4.889310793433065e-01	-7.941262e-03
4.899310793433065e-01	-7.791460e-03
4.909310793433065e-01	-7.676618e-03
4.919310793433065e-01	-7.601437e-03
4.929310793433065e-01	-7.569590e-03
4.939310793433065e-01	-7.561384e-03
4.969811374882917e-01	-7.519124e-03
4.970812537782621e-01	-7.342834e-03
4.971874709388161e-01	-7.054583e-03
4.972919568476880e-01	-6.811704e-03
4.974017595857528e-01	-6.519265e-03
4.975532228238090e-01	-6.156231e-03
4.977409612289640e-01	-5.670011e-03
4.980091836890050e-01	-5.012581e-03
4.984322729490122e-01	-3.936155e-03
4.991520228710815e-01	-2.143165e-03
5.001520228710815e-01	3.842511e-04
5.011520228710815e-01	2.882540e-03
5.021520228710815e-01	5.406520e-03
5.031520228710815e-01	7.532401e-03
5.066485775927184e-01	7.566524e-03
5.076485775927184e-01	7.582205e-03
5.086485775927184e-01	7.640337e-03
5.096485775927184e-01	7.738202e-03
5.106485775927184e-01	7.875357e-03
5.116485775927184e-01	8.044583e-03
5.136485775927184e-01	8.396788e-03
5.156485775927184e-01	8.739228e-03
5.176485775927184e-01	9.070552e-03
5.196485775927184e-01	9.389445e-03
5.206485775927184e-01	9.544417e-03
5.216485775927184e-01	9.694639e-03
5.226485775927184e-01	9.842280e-03
5.236485775927184e-01	9.984910e-03
5.246485775927184e-01	1.012463e-02
5.256485775927184e-01	1.025910e-02
5.266485775927184e-01	1.039034e-02
5.276485775927184e-01	1.051609e-02
5.286485775927184e-01	1.063833e-02
5.296485775927184e-01	1.075484e-02
5.306485775927184e-01	1.086751e-02
5.316485775927184e-01	1.097423e-02
5.326485775927184e-01	1.107688e-02
5.336485775927184e-01	1.117337e-02
5.346485775927184e-01	1.126558e-02
5.356485775927184e-01	1.135148e-02
5.366485775927184e-01	1.143289e-02
5.376485775927184e-01	1.150785e-02
5.386485775927184e-01	1.157816e-02
5.396485775927184e-01	1.164189e-02
5.406485775927184e-01	1.170081e-02
5.416485775927184e-01	1.175306e-02
5.426485775927185e-01	1.180038e-02
5.436485775927185e-01	1.184093e-02
5.446485775927185e-01	1.187647e-02
5.456485775927185e-01	1.190517e-02
5.466485775927185e-01	1.192878e-02
5.476485775927185e-01	1.194551e-02
5.486485775927185e-01	1.195711e-02
5.496485775927185e-01	1.196180e-02
5.506485775927185e-01	1.196134e-02
5.516485775927185e-01	1.195398e-02
5.526485775927185e-01	1.194147e-02
5.536485775927185e-01	1.192208e-02
5.546485775927185e-01	1.189757e-02
5.556485775927185e-01	1.186622e-02
5.566485775927185e-01	1.182981e-02
5.576485775927185e-01	1.178662e-02
5.586485775927185e-01	1.173845e-02
5.596485775927185e-01	1.168359e-02
5.606485775927185e-01	1.162385e-02
5.616485775927185e-01	1.155754e-02
5.626485775927185e-01	1.148647e-02
5.636485775927185e-01	1.140895e-02
5.646485775927185e-01	1.132683e-02
5.656485775927185e-01	1.123841e-02
5.666485775927185e-01	1.114557e-02
5.676485775927185e-01	1.104658e-02
5.686485775927185e-01	1.094338e-02
5.696485775927185e-01	1.083422e-02
5.706485775927185e-01	1.072105e-02
5.716485775927185e-01	1.060215e-02
5.726485775927185e-01	1.047954e-02
5.736485775927185e-01	1.035145e-02
5.746485775927185e-01	1.021993e-02
5.756485775927185e-01	1.008319e-02
5.766485775927185e-01	9.943300e-03
5.776485775927185e-01	9.798442e-03
5.786485775927185e-01	9.650751e-03
5.796485775927185e-01	9.498360e-03
5.816485775927185e-01	9.184142e-03
5.836485775927185e-01	8.857042e-03
5.856485775927185e-01	8.518360e-03
5.876485775927185e-01	8.169436e-03
5.886485775927185e-01	7.992147e-03
5.896485775927185e-01	7.830392e-03
5.906485775927185e-01	7.705483e-03
5.916485775927185e-01	7.618127e-03
5.926485775927185e-01	7.574333e-03
5.936485775927185e-01	7.563360e-03
5.967735775927185e-01	7.535952e-03
5.970305843887624e-01	7.462199e-03
5.981480447682574e-01	4.656887e-03
5.991480447682574e-01	2.145803e-03
6.001480447682574e-01	-3.669556e-04
6.011480447682575e-01	-2.879793e-03
6.021480447682575e-01	-5.389360e-03
6.031480447682575e-01	-7.532344e-03
6.068454251920071e-01	-7.568007e-03
6.078454251920071e-01	-7.590195e-03
6.088454251920071e-01	-7.656485e-03
6.098454251920071e-01	-7.762277e-03
6.108454251920071e-01	-7.906302e-03
6.118454251920071e-01	-8.079736e-03
6.138454251920071e-01	-8.431038e-03
6.158454251920071e-01	-8.772437e-03
6.178454251920071e-01	-9.102590e-03
6.198454251920071e-01	-9.420185e-03
6.208454251920071e-01	-9.574316e-03
6.218454251920071e-01	-9.723958e-03
6.228454251920071e-01	-9.870709e-03
6.238454251920071e-01	-1.001269e-02
6.248454251920071e-01	-1.015148e-02
6.258454251920071e-01	-1.028523e-02
6.268454251920071e-01	-1.041549e-02
6.278454251920071e-01	-1.054047e-02
6.288454251920071e-01	-1.066169e-02
6.298454251920071e-01	-1.077736e-02
6.308454251920071e-01	-1.088897e-02
6.318454251920071e-01	-1.099479e-02
6.328454251920071e-01	-1.109633e-02
6.338454251920072e-01	-1.119189e-02
6.348454251920072e-01	-1.128296e-02
6.358454251920072e-01	-1.136788e-02
6.368454251920072e-01	-1.144813e-02
6.378454251920072e-01	-1.152208e-02
6.388454251920072e-01	-1.159120e-02
6.398454251920072e-01	-1.165389e-02
6.408454251920072e-01	-1.171161e-02
6.418454251920072e-01	-1.176278e-02
6.428454251920072e-01	-1.180888e-02
6.438454251920072e-01	-1.184834e-02
6.448454251920072e-01	-1.188264e-02
6.458454251920072e-01	-1.191023e-02
6.468454251920072e-01	-1.193260e-02
6.478454251920072e-01	-1.194821e-02
6.488454251920072e-01	-1.195856e-02
6.498454251920072e-01	-1.196214e-02
6.508454251920072e-01	-1.196042e-02
6.518454251920072e-01	-1.195194e-02
6.528454251920072e-01	-1.193818e-02
6.538454251920072e-01	-1.191767e-02
6.548454251920072e-01	-1.189192e-02
6.558454251920072e-01	-1.185947e-02
6.568454251920072e-01	-1.182182e-02
6.578454251920072e-01	-1.177755e-02
6.588454251920072e-01	-1.172816e-02
6.598454251920072e-01	-1.167224e-02
6.608454251920072e-01	-1.161130e-02
6.618454251920072e-01	-1.154394e-02
6.628454251920072e-01	-1.147170e-02
6.638454251920072e-01	-1.139317e-02
6.648454251920072e-01	-1.130990e-02
6.658454251920072e-01	-1.122050e-02
6.668454251920072e-01	-1.112654e-02
6.678454251920072e-01	-1.102662e-02
6.688454251920072e-01	-1.092233e-02
6.698454251920072e-01	-1.081228e-02
6.708454251920072e-01	-1.069807e-02
6.718454251920072e-01	-1.057833e-02
6.728454251920072e-01	-1.045473e-02
6.738454251920072e-01	-1.032586e-02
6.748454251920072e-01	-1.019340e-02
6.758454251920072e-01	-1.005592e-02
6.768454251920072e-01	-9.915142e-03
6.778454251920072e-01	-9.769619e-03
6.788454251920072e-01	-9.621087e-03
6.798454251920072e-01	-9.468094e-03
6.818454251920072e-01	-9.152556e-03
6.838454251920072e-01	-8.824262e-03
6.858454251920072e-01	-8.484515e-03
6.878454251920072e-01	-8.134661e-03
6.888454251920072e-01	-7.956813e-03
6.898454251920072e-01	-7.802846e-03
6.908454251920072e-01	-7.685156e-03
6.918454251920072e-01	-7.606016e-03
6.928454251920072e-01	-7.570763e-03
6.938454251920072e-01	-7.561856e-03
6.969704251920072e-01	-7.521142e-03
6.970016751920073e-01	-7.513390e-03
6.970641751920073e-01	-7.389003e-03
6.971246060835458e-01	-7.213200e-03
6.978361077532540e-01	-5.443861e-03
6.981706458122637e-01	-4.595483e-03
6.987943335535244e-01	-3.038931e-03
6.997943335535244e-01	-5.173986e-04
7.007943335535244e-01	1.986683e-03
7.017943335535244e-01	4.506623e-03
7.029193335535244e-01	7.321015e-03
7.031693335535244e-01	7.533861e-03
7.062482146215846e-01	7.562863e-03
7.072482146215846e-01	7.571951e-03
7.082482146215846e-01	7.611851e-03
7.092482146215846e-01	7.694362e-03
7.102482146215846e-01	7.816042e-03
7.112482146215846e-01	7.973667e-03
7.132482146215846e-01	8.327354e-03
7.152482146215846e-01	8.671843e-03
7.172482146215846e-01	9.005486e-03
7.192482146215846e-01	9.326958e-03
7.202482146215846e-01	9.482743e-03
7.212482146215846e-01	9.634981e-03
7.222482146215846e-01	9.783580e-03
7.232482146215846e-01	9.928323e-03
7.242482146215846e-01	1.006914e-02
